user_id,edad,sexo,estado,ciudad,nivel_educativo,ocupacion,ingreso_mensual_mxn,antiguedad_dias,es_hey_pro,nomina_domiciliada,canal_apertura,score_buro,dias_desde_ultimo_login,preferencia_canal,satisfaccion_1_10,recibe_remesas,usa_hey_shop,idioma_preferido,tiene_seguro,num_productos_activos,patron_uso_atipico
USR-11956,27,M,Nuevo León,San Pedro Garza García,Licenciatura,Empleado,17500,1629,True,True,Fan Shop,680,12,app_ios,10.0,False,False,es_MX,True,2,False
USR-11957,47,M,Jalisco,Tonalá,Licenciatura,Independiente,18500,1154,False,False,Fan Shop,461,175,app_huawei,7.0,True,False,es_MX,False,1,False
USR-11958,27,H,Otros,La Paz,Posgrado,Empleado,21000,499,True,False,App,475,2,app_ios,8.0,False,False,es_MX,True,1,False
USR-11959,60,M,Estado de México,Toluca,Licenciatura,Desempleado,34000,690,False,False,App,717,161,app_ios,6.0,False,False,es_MX,False,1,False
USR-11960,41,H,Jalisco,Tlaquepaque,Preparatoria,Independiente,57000,129,True,False,App,700,0,app_android,9.0,False,True,es_MX,False,3,False
USR-11961,25,H,Nuevo León,Guadalupe,Preparatoria,Empleado,24000,1312,True,False,App,619,2,app_ios,10.0,False,True,es_MX,False,2,False
USR-11962,34,M,Jalisco,San Pedro Tlaquepaque,Preparatoria,Independiente,8500,267,False,False,App,545,20,app_android,6.0,False,True,es_MX,False,2,True
USR-11963,38,M,Coahuila,Saltillo,Preparatoria,Independiente,22000,1641,True,False,Fan Shop,295,22,app_huawei,7.0,False,False,es_MX,False,2,False
USR-11964,37,M,Veracruz,Veracruz,Preparatoria,Empleado,45500,1027,True,True,App,804,2,app_ios,,False,True,en_US,False,3,False
USR-11965,48,H,Nuevo León,Santa Catarina,Posgrado,Empleado,76000,1487,True,True,App,604,18,app_ios,7.0,False,False,es_MX,True,4,False
USR-11966,39,M,Guanajuato,Irapuato,Posgrado,Empleado,8000,1046,False,True,App,328,9,app_ios,6.0,False,False,es_MX,True,2,False
USR-11967,36,M,Veracruz,Coatzacoalcos,Secundaria,Empleado,9500,989,False,True,App,362,5,app_ios,6.0,False,False,es_MX,False,1,False
USR-11968,18,M,Ciudad de México,CDMX - Miguel Hidalgo,Preparatoria,Empleado,25500,627,True,False,App,699,2,app_android,8.0,False,False,es_MX,False,3,False
USR-11969,44,H,Estado de México,Tlalnepantla,Secundaria,Empleado,25500,904,False,True,App,556,13,app_huawei,10.0,False,False,es_MX,True,3,False
USR-11970,46,M,Jalisco,Puerto Vallarta,Licenciatura,Independiente,11500,868,False,False,App,297,16,app_ios,7.0,False,False,es_MX,False,2,False
USR-11971,29,M,Puebla,San Andrés Cholula,Preparatoria,Empleado,10000,483,True,False,App,637,3,app_android,8.0,False,True,es_MX,True,2,False
USR-11972,31,H,Estado de México,Nezahualcóyotl,Preparatoria,Independiente,9500,911,True,False,App,661,2,app_ios,9.0,False,False,es_MX,False,3,False
USR-11973,51,M,Nuevo León,Santa Catarina,Licenciatura,Empleado,32500,799,False,True,App,773,2,app_ios,7.0,False,False,es_MX,False,3,False
USR-11974,45,H,Nuevo León,San Pedro Garza García,Secundaria,Empleado,11500,852,False,True,App,711,14,app_ios,7.0,True,False,es_MX,False,1,False
USR-11975,55,M,Jalisco,San Pedro Tlaquepaque,Licenciatura,Empresario,30000,131,False,False,App,623,9,app_ios,7.0,True,False,es_MX,False,4,False
USR-11976,28,H,Baja California,Mexicali,Posgrado,Empresario,45000,1443,False,False,App,594,1,app_huawei,8.0,False,False,en_US,False,3,False
USR-11977,59,M,Estado de México,Ecatepec,Preparatoria,Independiente,79000,1467,False,False,App,790,10,app_ios,8.0,False,False,es_MX,True,4,False
USR-11978,39,M,Otros,Tepic,Licenciatura,Empresario,46000,174,True,False,App,720,1,app_ios,9.0,False,False,es_MX,True,3,False
USR-11979,36,H,Otros,Colima,Licenciatura,Empleado,54500,790,True,False,App,663,3,app_android,8.0,False,True,es_MX,False,5,False
USR-11980,26,M,Tamaulipas,Tampico,Licenciatura,Empleado,9500,677,True,False,App,622,3,app_android,8.0,False,True,es_MX,False,1,False
USR-11981,37,H,Baja California,Ensenada,Secundaria,Empleado,20500,1433,True,True,App,582,9,app_ios,9.0,False,False,es_MX,False,2,False
USR-11982,44,H,Guanajuato,Salamanca,Licenciatura,Empleado,22000,1149,False,True,Fan Shop,376,176,app_android,7.0,False,False,es_MX,False,0,False
USR-11983,35,M,Tamaulipas,Tampico,Licenciatura,Independiente,44000,760,True,False,Fan Shop,842,5,app_ios,8.0,False,True,es_MX,False,2,False
USR-11984,26,H,Veracruz,Xalapa,Posgrado,Empresario,25000,762,True,False,Fan Shop,548,3,app_android,7.0,False,True,es_MX,False,3,False
USR-11985,33,M,Chihuahua,Delicias,Preparatoria,Independiente,68000,1247,True,False,App,723,13,app_ios,10.0,False,False,es_MX,False,4,False
USR-11986,58,H,Veracruz,Córdoba,Licenciatura,Independiente,20500,584,False,False,App,707,157,app_android,6.0,False,False,es_MX,False,1,False
USR-11987,18,M,Jalisco,Guadalajara,Preparatoria,Estudiante,26000,1100,True,False,App,768,2,app_android,10.0,False,False,es_MX,False,3,False
USR-11988,56,H,Ciudad de México,CDMX - Benito Juárez,Licenciatura,Empleado,52000,189,False,False,App,583,18,app_android,7.0,False,False,es_MX,False,4,False
USR-11989,28,M,Jalisco,Puerto Vallarta,Licenciatura,Empleado,31000,1464,True,False,App,805,2,app_android,7.0,False,False,es_MX,False,3,False
USR-11990,36,M,Nuevo León,Santa Catarina,Licenciatura,Empresario,26000,629,True,False,App,582,8,app_android,7.0,False,False,es_MX,False,3,False
USR-11991,29,H,Nuevo León,Santa Catarina,Posgrado,Empresario,7000,1004,False,False,App,325,4,app_ios,6.0,False,False,es_MX,False,0,False
USR-11992,39,H,Ciudad de México,CDMX - Cuauhtémoc,Preparatoria,Independiente,25000,203,True,False,App,618,15,app_ios,10.0,False,False,es_MX,False,1,False
USR-11993,50,H,Jalisco,Zapopan,Posgrado,Empleado,23500,767,False,False,Fan Shop,452,6,app_huawei,3.0,False,False,es_MX,True,2,False
USR-11994,37,H,Nuevo León,San Nicolás de los Garza,Licenciatura,Empresario,25000,1175,False,False,App,757,12,app_android,6.0,False,False,es_MX,True,3,False
USR-11995,43,M,Guanajuato,Irapuato,Licenciatura,Empleado,17000,1611,False,False,App,547,2,app_huawei,6.0,False,True,en_US,False,2,False
USR-11996,32,M,Nuevo León,San Pedro Garza García,Licenciatura,Independiente,28500,209,True,False,App,795,5,app_android,7.0,False,True,es_MX,True,3,False
USR-11997,46,M,Ciudad de México,CDMX - Miguel Hidalgo,Licenciatura,Empleado,19500,1397,False,True,App,362,22,app_android,3.0,False,False,es_MX,False,2,False
USR-11998,41,H,Querétaro,El Marqués,Licenciatura,Independiente,16500,1388,False,False,App,381,124,app_ios,5.0,False,True,es_MX,False,1,False
USR-11999,52,M,Veracruz,Xalapa,Preparatoria,Empleado,27000,1205,False,True,App,612,4,app_ios,7.0,True,False,es_MX,False,3,False
USR-12000,34,M,Nuevo León,García,Posgrado,Empleado,47000,1819,True,False,App,728,7,app_android,8.0,False,False,es_MX,False,3,True
USR-12001,37,M,Tamaulipas,Matamoros,Licenciatura,Empleado,21500,968,False,True,App,570,11,app_android,10.0,False,False,es_MX,False,3,False
USR-12002,28,H,Nuevo León,Apodaca,Secundaria,Empleado,8500,673,True,True,App,485,3,app_ios,7.0,False,True,es_MX,False,2,False
USR-12003,58,M,Jalisco,Guadalajara,Preparatoria,Empleado,34500,1346,False,True,App,593,150,app_ios,4.0,False,False,es_MX,False,0,False
USR-12004,52,H,Puebla,Tehuacán,Licenciatura,Empleado,51000,1213,False,False,App,630,11,app_huawei,7.0,False,False,es_MX,True,4,False
USR-12005,32,H,Ciudad de México,CDMX - Miguel Hidalgo,Secundaria,Independiente,27000,1290,True,False,App,557,3,app_ios,8.0,False,False,es_MX,False,3,False
USR-12006,31,H,Coahuila,Saltillo,Licenciatura,Empleado,38500,773,True,True,App,511,4,app_android,9.0,False,False,es_MX,True,3,False
USR-12007,32,H,Baja California,Mexicali,Secundaria,Empresario,69000,1579,True,False,App,683,3,app_ios,7.0,True,True,es_MX,True,4,True
USR-12008,31,H,Otros,Tepic,Preparatoria,Empleado,17000,1135,False,False,App,552,4,app_android,4.0,False,False,es_MX,False,1,False
USR-12009,28,H,Coahuila,Saltillo,Licenciatura,Empleado,12000,1280,True,True,App,753,6,app_android,6.0,False,True,es_MX,False,2,False
USR-12010,50,M,,,Secundaria,Empleado,18500,1178,True,True,App,623,17,app_android,,False,False,es_MX,False,3,False
USR-12011,28,H,Coahuila,Torreón,Secundaria,Empresario,13000,500,False,False,App,395,13,app_huawei,3.0,False,False,es_MX,False,1,False
USR-12012,29,SE,Coahuila,Monclova,Licenciatura,Independiente,11000,1427,False,False,Fan Shop,418,7,app_ios,6.0,False,False,es_MX,False,1,True
USR-12013,43,M,Chihuahua,Cuauhtémoc,Preparatoria,Empleado,16000,1381,True,True,App,449,21,app_android,4.0,False,False,es_MX,False,2,False
USR-12014,31,H,Veracruz,Córdoba,Licenciatura,Independiente,29000,1400,True,False,App,636,0,app_ios,10.0,False,False,es_MX,False,2,False
USR-12015,44,M,Ciudad de México,CDMX - Benito Juárez,Licenciatura,Empleado,45000,659,True,False,App,606,11,app_ios,8.0,False,True,es_MX,False,2,False
USR-12016,27,H,Sonora,San Luis Río Colorado,Licenciatura,Independiente,29000,728,True,False,App,555,2,app_android,8.0,False,True,es_MX,False,2,False
USR-12017,31,H,Baja California,Tijuana,Preparatoria,Empleado,25500,772,False,True,App,629,11,app_huawei,10.0,False,False,es_MX,False,2,False
USR-12018,45,M,Nuevo León,Santa Catarina,Posgrado,Empleado,66000,194,False,False,Fan Shop,808,3,app_android,9.0,False,False,es_MX,False,3,False
USR-12019,35,H,Nuevo León,Monterrey,Licenciatura,Empresario,36000,1186,True,False,App,773,3,app_ios,8.0,False,False,es_MX,False,4,False
USR-12020,48,M,Nuevo León,San Nicolás de los Garza,Licenciatura,Jubilado,25000,1457,False,False,Fan Shop,447,55,app_huawei,7.0,False,False,en_US,True,1,False
USR-12021,30,H,Jalisco,Zapopan,Preparatoria,Empresario,35000,510,True,False,App,776,10,app_ios,10.0,False,False,es_MX,True,3,False
USR-12022,37,H,Jalisco,Tlaquepaque,Preparatoria,Empresario,7500,204,False,False,App,298,2,app_android,7.0,False,False,es_MX,False,1,False
USR-12023,43,H,Veracruz,Coatzacoalcos,Preparatoria,Empleado,34500,1669,False,False,Fan Shop,577,140,app_huawei,6.0,False,True,es_MX,False,1,False
USR-12024,50,H,Otros,Villahermosa,Preparatoria,Desempleado,20000,955,False,False,App,488,78,app_ios,6.0,False,False,en_US,False,0,False
USR-12025,43,M,Sonora,Ciudad Obregón,Preparatoria,Empleado,24000,271,False,False,Fan Shop,440,19,app_ios,,True,False,es_MX,False,2,False
USR-12026,35,M,Ciudad de México,CDMX - Benito Juárez,Posgrado,Empresario,48000,1495,True,False,App,690,17,app_ios,7.0,True,False,en_US,False,2,True
USR-12027,45,H,Querétaro,El Marqués,Preparatoria,Empleado,38000,265,True,True,App,800,1,app_android,8.0,False,False,es_MX,True,4,False
USR-12028,30,H,Chihuahua,Cuauhtémoc,Preparatoria,Independiente,92000,1144,True,False,App,583,1,app_ios,10.0,False,False,es_MX,False,4,True
USR-12029,29,H,Baja California,Tijuana,Licenciatura,Empleado,29500,1702,True,True,App,452,0,app_ios,9.0,False,True,es_MX,False,2,True
USR-12030,49,M,Tamaulipas,Ciudad Victoria,Preparatoria,Empleado,8000,1019,False,True,Fan Shop,485,4,app_android,6.0,False,False,es_MX,True,2,False
USR-12031,45,M,Nuevo León,García,Posgrado,Empleado,22500,581,True,True,App,828,5,app_ios,10.0,False,True,es_MX,True,3,False
USR-12032,41,H,Otros,Colima,Licenciatura,Empleado,9000,1656,False,False,App,315,15,app_ios,4.0,False,False,es_MX,False,1,False
USR-12033,40,M,Ciudad de México,CDMX - Cuauhtémoc,Licenciatura,Empresario,17500,559,True,False,Fan Shop,682,0,app_android,,False,True,es_MX,False,3,False
USR-12034,47,H,Jalisco,Tlaquepaque,Posgrado,Empleado,14500,790,False,False,App,556,150,app_ios,7.0,False,False,es_MX,True,0,False
USR-12035,38,H,Ciudad de México,CDMX - Tlalpan,Licenciatura,Empleado,17000,1088,False,True,App,380,8,app_ios,3.0,False,False,es_MX,False,1,False
USR-12036,60,H,,,Posgrado,Empleado,30500,1425,False,False,App,631,121,app_ios,6.0,False,False,es_MX,False,1,False
USR-12037,37,H,Ciudad de México,CDMX - Miguel Hidalgo,Licenciatura,Empleado,20000,1194,True,True,Fan Shop,555,7,app_ios,8.0,False,False,es_MX,False,2,False
USR-12038,38,H,Coahuila,Monclova,Licenciatura,Empleado,32000,517,False,True,App,451,90,app_android,5.0,False,False,es_MX,False,1,False
USR-12039,41,H,Ciudad de México,CDMX - Miguel Hidalgo,Preparatoria,Independiente,40000,330,False,False,Fan Shop,726,7,app_ios,8.0,True,False,es_MX,False,4,False
USR-12040,19,H,Ciudad de México,CDMX - Tlalpan,Preparatoria,Estudiante,12500,197,True,False,App,671,0,app_ios,7.0,False,False,es_MX,False,1,False
USR-12041,42,H,Otros,Campeche,Licenciatura,Empleado,30000,479,True,False,App,648,2,app_ios,8.0,False,False,es_MX,False,1,False
USR-12042,37,H,Ciudad de México,CDMX - Tlalpan,Licenciatura,Empleado,7000,226,False,False,Fan Shop,454,15,app_android,7.0,False,False,en_US,False,2,False
USR-12043,24,H,Ciudad de México,CDMX - Benito Juárez,Licenciatura,Empleado,17000,984,True,False,App,434,0,app_ios,3.0,True,False,es_MX,False,1,False
USR-12044,37,M,Nuevo León,Apodaca,Preparatoria,Empleado,18500,979,True,True,App,536,9,app_ios,6.0,True,False,es_MX,False,2,False
USR-12045,25,H,Sonora,Ciudad Obregón,Licenciatura,Independiente,26500,65,True,False,App,682,0,app_ios,8.0,False,True,es_MX,False,2,False
USR-12046,54,H,Ciudad de México,CDMX - Cuauhtémoc,Licenciatura,Empleado,21000,521,False,True,Fan Shop,678,18,app_ios,9.0,False,False,es_MX,False,3,False
USR-12047,29,H,Veracruz,Xalapa,Licenciatura,Empleado,24000,828,False,True,App,785,2,app_android,8.0,False,True,es_MX,True,2,False
USR-12048,29,M,Veracruz,Veracruz,Preparatoria,Empleado,30000,1332,True,False,App,787,3,app_ios,10.0,False,True,es_MX,False,3,False
USR-12049,41,M,Baja California,Ensenada,Posgrado,Empleado,26500,1757,False,True,App,530,9,app_ios,7.0,False,False,es_MX,False,2,False
USR-12050,28,M,Ciudad de México,CDMX - Benito Juárez,Posgrado,Empresario,29000,704,False,False,App,766,14,app_android,9.0,False,False,es_MX,False,2,False
USR-12051,28,M,Tamaulipas,Tampico,Preparatoria,Empresario,32000,225,True,False,App,700,2,app_android,9.0,False,False,es_MX,True,3,False
USR-12052,49,M,Chihuahua,Chihuahua,Posgrado,Independiente,86000,1373,False,False,Fan Shop,626,11,app_android,9.0,False,False,es_MX,False,2,False
USR-12053,41,M,Ciudad de México,CDMX - Cuauhtémoc,Licenciatura,Empleado,8500,927,False,True,Fan Shop,490,23,app_ios,3.0,False,False,es_MX,False,1,False
USR-12054,26,M,Sinaloa,Culiacán,Licenciatura,Independiente,10500,204,True,False,Fan Shop,719,0,app_ios,10.0,False,False,es_MX,False,1,False
USR-12055,30,M,Ciudad de México,CDMX - Benito Juárez,Licenciatura,Empleado,7500,204,False,False,App,522,16,app_huawei,7.0,False,False,es_MX,False,1,False
USR-12056,36,H,Nuevo León,Guadalupe,Posgrado,Empleado,19000,167,False,False,Fan Shop,407,5,app_ios,6.0,False,False,en_US,True,1,False
USR-12057,38,H,Guanajuato,Celaya,Licenciatura,Empleado,11500,1453,False,True,Fan Shop,386,51,app_ios,6.0,False,False,es_MX,False,0,False
USR-12058,54,SE,Querétaro,San Juan del Río,Preparatoria,Empleado,25000,1586,True,True,Fan Shop,744,0,app_android,7.0,False,False,es_MX,True,2,False
USR-12059,29,M,Guanajuato,Irapuato,Licenciatura,Empleado,21000,1798,False,False,App,305,2,app_ios,,False,True,es_MX,True,1,False
USR-12060,33,H,Veracruz,Veracruz,Licenciatura,Desempleado,34000,455,False,False,Fan Shop,683,100,app_huawei,,False,False,es_MX,False,1,False
USR-12061,39,H,Nuevo León,García,Licenciatura,Independiente,53000,783,True,False,App,612,3,app_android,10.0,True,False,es_MX,False,3,False
USR-12062,30,H,Estado de México,Toluca,Licenciatura,Empresario,8000,997,True,False,App,624,3,app_android,9.0,False,True,es_MX,False,3,False
USR-12063,50,H,Coahuila,Acuña,Licenciatura,Empresario,13000,1092,False,False,App,504,21,app_android,3.0,False,False,es_MX,False,1,False
USR-12064,51,M,,,Licenciatura,Empleado,20500,862,True,True,App,562,0,app_ios,8.0,False,False,es_MX,False,1,False
USR-12065,46,H,Ciudad de México,CDMX - Benito Juárez,Posgrado,Empleado,39500,415,True,True,App,511,18,app_ios,10.0,True,False,es_MX,False,2,False
USR-12066,51,M,Ciudad de México,CDMX - Coyoacán,Preparatoria,Independiente,73000,1109,True,False,App,833,11,app_ios,7.0,False,False,es_MX,False,4,False
USR-12067,59,H,Nuevo León,García,Licenciatura,Empleado,68000,1091,True,False,App,638,12,app_ios,7.0,False,False,es_MX,False,3,False
USR-12068,27,H,,,Licenciatura,Independiente,19000,892,False,False,Fan Shop,344,20,app_ios,5.0,False,True,es_MX,False,1,False
USR-12069,49,H,Veracruz,Veracruz,Posgrado,Desempleado,20500,1669,False,False,App,705,110,app_huawei,,False,False,es_MX,False,1,False
USR-12070,28,M,Estado de México,Tlalnepantla,Licenciatura,Empleado,8500,755,False,True,App,670,2,app_ios,9.0,False,False,es_MX,True,3,False
USR-12071,52,H,Ciudad de México,CDMX - Miguel Hidalgo,Licenciatura,Independiente,22000,822,False,False,App,779,1,app_android,6.0,False,True,es_MX,True,2,False
USR-12072,32,H,Nuevo León,San Pedro Garza García,Posgrado,Empleado,30000,1591,False,True,App,481,10,app_huawei,8.0,False,True,es_MX,False,3,False
USR-12073,49,M,Yucatán,Progreso,Secundaria,Empleado,23000,432,False,True,App,324,21,app_android,5.0,False,False,es_MX,True,1,False
USR-12074,46,H,Jalisco,Tonalá,Preparatoria,Empleado,32500,378,False,True,App,700,157,app_huawei,7.0,False,False,es_MX,False,1,False
USR-12075,28,H,Jalisco,Tonalá,Licenciatura,Empleado,13000,1089,True,False,App,579,1,app_ios,9.0,False,True,es_MX,False,2,False
USR-12076,29,H,Ciudad de México,CDMX - Coyoacán,Licenciatura,Empleado,39000,468,True,True,App,624,1,app_ios,7.0,False,False,es_MX,True,1,False
USR-12077,46,M,Nuevo León,San Pedro Garza García,Licenciatura,Empleado,18000,523,False,False,App,380,4,app_android,3.0,False,False,es_MX,True,2,False
USR-12078,36,H,Otros,Campeche,Licenciatura,Empresario,35000,957,False,False,App,730,10,app_android,10.0,False,False,es_MX,False,1,False
USR-12079,43,M,Nuevo León,Apodaca,Licenciatura,Desempleado,7000,1664,False,False,App,604,96,app_android,5.0,False,False,es_MX,True,1,False
USR-12080,31,H,Estado de México,Toluca,Licenciatura,Empleado,16000,858,True,False,App,755,0,app_android,10.0,True,False,es_MX,False,3,False
USR-12081,37,M,Otros,Campeche,Preparatoria,Empresario,83000,1435,False,False,Fan Shop,760,9,app_ios,8.0,False,False,es_MX,True,3,False
USR-12082,19,M,Nuevo León,Apodaca,Secundaria,Estudiante,20000,765,True,False,App,719,3,app_ios,7.0,False,True,es_MX,False,2,False
USR-12083,40,M,Jalisco,Tlaquepaque,Licenciatura,Independiente,17000,1822,False,False,App,473,152,app_ios,6.0,False,False,es_MX,False,1,False
USR-12084,29,M,Sonora,Nogales,Licenciatura,Empleado,17000,859,True,True,App,727,1,app_android,7.0,False,True,es_MX,False,2,False
USR-12085,30,H,Tamaulipas,Nuevo Laredo,Preparatoria,Empleado,16000,1380,True,True,App,606,3,app_huawei,7.0,False,False,es_MX,True,2,False
USR-12086,37,M,Veracruz,Coatzacoalcos,Preparatoria,Independiente,36000,1292,False,False,App,569,7,app_android,7.0,False,False,es_MX,False,4,False
USR-12087,47,M,Ciudad de México,CDMX - Benito Juárez,Posgrado,Independiente,7500,204,True,False,App,563,9,app_ios,,False,True,es_MX,False,2,False
USR-12088,28,H,Estado de México,Toluca,Preparatoria,Empleado,24000,871,True,False,Fan Shop,545,18,app_android,5.0,False,False,es_MX,False,1,False
USR-12089,60,H,Ciudad de México,CDMX - Benito Juárez,Posgrado,Empleado,36000,695,True,False,App,839,12,app_ios,7.0,False,False,es_MX,False,3,False
USR-12090,34,H,Jalisco,Zapopan,Licenciatura,Empleado,36500,785,False,True,App,491,0,app_android,7.0,False,False,es_MX,False,4,True
USR-12091,48,H,,,Licenciatura,Empleado,32500,1257,False,True,App,734,14,app_android,9.0,False,True,es_MX,False,3,False
USR-12092,48,M,Ciudad de México,CDMX - Coyoacán,Licenciatura,Empleado,9500,1419,False,True,App,692,17,app_android,,False,True,es_MX,False,3,False
USR-12093,42,H,Otros,Cuernavaca,Licenciatura,Empleado,59000,1692,True,False,App,718,3,app_ios,8.0,False,False,es_MX,False,4,False
USR-12094,28,M,Tamaulipas,Nuevo Laredo,Posgrado,Empleado,34000,146,False,True,App,775,16,app_ios,8.0,False,True,es_MX,False,4,False
USR-12095,26,H,Nuevo León,San Nicolás de los Garza,Preparatoria,Empleado,6500,1522,False,False,App,329,19,app_android,4.0,False,False,es_MX,False,2,False
USR-12096,24,M,Ciudad de México,CDMX - Benito Juárez,Preparatoria,Empresario,19000,1447,True,False,Fan Shop,485,2,app_ios,9.0,False,True,es_MX,False,3,False
USR-12097,48,M,Nuevo León,San Nicolás de los Garza,Licenciatura,Empleado,27000,266,False,True,App,657,19,app_android,9.0,False,False,es_MX,False,3,False
USR-12098,45,H,Ciudad de México,CDMX - Cuauhtémoc,Preparatoria,Desempleado,10000,1659,False,False,App,560,92,app_huawei,4.0,False,False,es_MX,False,1,False
USR-12099,30,H,Estado de México,Toluca,Preparatoria,Empleado,8000,951,True,True,App,461,0,app_ios,8.0,False,False,es_MX,False,2,False
USR-12100,31,H,Guanajuato,Salamanca,Posgrado,Empleado,24500,557,True,False,App,463,1,app_android,7.0,False,True,es_MX,False,2,False
USR-12101,35,M,Tamaulipas,Nuevo Laredo,Licenciatura,Independiente,58000,317,True,False,App,777,12,app_ios,8.0,False,True,es_MX,False,2,False
USR-12102,50,M,Jalisco,Tlaquepaque,Licenciatura,Independiente,92000,311,False,False,App,772,3,app_android,9.0,False,False,es_MX,False,3,False
USR-12103,41,H,Nuevo León,Santa Catarina,Licenciatura,Empresario,86000,460,False,False,Fan Shop,543,11,app_ios,10.0,False,False,es_MX,False,1,False
USR-12104,43,H,Coahuila,Acuña,Posgrado,Independiente,37000,1764,False,False,App,722,10,app_android,8.0,False,True,es_MX,False,3,False
USR-12105,43,H,Ciudad de México,CDMX - Coyoacán,Licenciatura,Empleado,10500,276,True,True,Fan Shop,518,2,app_android,7.0,False,False,es_MX,False,2,False
USR-12106,38,H,Nuevo León,Guadalupe,Preparatoria,Empleado,34000,648,True,False,App,660,0,app_ios,10.0,False,True,es_MX,False,3,False
USR-12107,44,M,Baja California,Mexicali,Preparatoria,Independiente,30500,1478,False,False,App,750,3,app_ios,7.0,False,True,es_MX,False,4,False
USR-12108,44,M,Sinaloa,Guasave,Licenciatura,Empleado,49000,766,True,False,App,659,5,app_android,7.0,False,True,es_MX,False,3,False
USR-12109,41,M,Estado de México,Naucalpan,Licenciatura,Empresario,23000,558,False,False,App,676,8,app_ios,6.0,False,True,es_MX,False,3,False
USR-12110,50,H,Guanajuato,Salamanca,Licenciatura,Independiente,59000,268,False,False,App,524,14,app_ios,10.0,False,False,es_MX,False,3,False
USR-12111,32,M,Nuevo León,Guadalupe,Preparatoria,Empresario,22500,927,True,False,Fan Shop,458,3,app_ios,8.0,False,False,es_MX,False,1,False
USR-12112,36,M,Ciudad de México,CDMX - Tlalpan,Preparatoria,Independiente,19500,150,False,False,App,365,21,app_android,3.0,False,False,es_MX,False,2,False
USR-12113,28,H,Ciudad de México,CDMX - Coyoacán,Posgrado,Empleado,16500,1089,True,True,App,667,3,app_android,9.0,False,False,es_MX,True,3,False
USR-12114,45,H,Sonora,Nogales,Licenciatura,Independiente,30000,655,False,False,App,559,140,app_android,4.0,False,False,es_MX,False,1,False
USR-12115,49,H,Chihuahua,Delicias,Posgrado,Empleado,12000,268,False,False,App,497,12,app_huawei,5.0,False,False,es_MX,False,1,False
USR-12116,53,M,Guanajuato,Irapuato,Licenciatura,Empleado,53000,522,True,True,App,760,3,app_ios,10.0,False,False,es_MX,True,4,False
USR-12117,31,M,Jalisco,San Pedro Tlaquepaque,Preparatoria,Empresario,62000,385,False,False,App,786,0,app_huawei,6.0,False,False,es_MX,False,2,False
USR-12118,20,H,Jalisco,Zapopan,Secundaria,Estudiante,12500,1173,True,False,App,540,3,app_android,7.0,True,True,es_MX,False,1,False
USR-12119,42,M,Veracruz,Poza Rica,Secundaria,Empleado,52500,1789,True,False,App,833,3,app_android,7.0,False,True,es_MX,False,2,False
USR-12120,54,H,Ciudad de México,CDMX - Cuauhtémoc,Preparatoria,Empresario,52000,1640,False,False,App,789,2,app_huawei,9.0,False,False,es_MX,True,3,False
USR-12121,30,SE,Estado de México,Naucalpan,Licenciatura,Jubilado,30000,166,False,False,App,624,116,app_android,4.0,False,True,es_MX,True,1,False
USR-12122,32,H,Jalisco,Zapopan,Licenciatura,Independiente,16000,579,True,False,App,559,1,app_ios,7.0,False,False,es_MX,False,3,False
USR-12123,32,M,Puebla,Atlixco,Preparatoria,Empleado,22000,1710,True,True,App,640,1,app_ios,7.0,False,False,es_MX,False,3,False
USR-12124,20,M,Coahuila,Torreón,Secundaria,Estudiante,14000,1798,False,False,App,463,3,app_ios,10.0,False,True,es_MX,False,2,False
USR-12125,25,H,Ciudad de México,CDMX - Coyoacán,Preparatoria,Desempleado,28000,1227,False,False,App,404,56,app_ios,5.0,False,True,es_MX,False,0,False
USR-12126,44,M,Yucatán,Progreso,Licenciatura,Independiente,6500,181,False,False,App,565,14,app_huawei,7.0,False,True,es_MX,False,0,False
USR-12127,26,H,Nuevo León,San Nicolás de los Garza,Preparatoria,Empleado,14500,448,False,True,App,708,14,app_android,6.0,False,False,es_MX,False,2,False
USR-12128,30,H,Nuevo León,San Pedro Garza García,Secundaria,Empleado,26500,1552,False,True,App,671,13,app_huawei,9.0,False,True,es_MX,False,3,False
USR-12129,28,H,Baja California,Mexicali,Preparatoria,Independiente,14000,364,True,False,App,641,3,app_ios,9.0,False,False,es_MX,False,2,False
USR-12130,26,H,Jalisco,Tlaquepaque,Posgrado,Desempleado,34500,1491,False,False,App,593,83,app_huawei,5.0,True,False,es_MX,False,1,False
USR-12131,26,M,Tamaulipas,Matamoros,Posgrado,Empleado,28000,1034,True,True,App,708,0,app_ios,9.0,False,False,es_MX,False,2,False
USR-12132,50,M,Veracruz,Córdoba,Licenciatura,Empleado,36000,1757,True,True,App,490,18,app_huawei,7.0,False,False,es_MX,False,3,False
USR-12133,47,M,Otros,Tuxtla Gutiérrez,Licenciatura,Empleado,38000,539,False,True,App,764,10,app_ios,8.0,False,True,es_MX,False,3,False
USR-12134,59,H,Sonora,Nogales,Posgrado,Empleado,62000,567,True,False,Fan Shop,625,14,app_android,10.0,False,False,es_MX,False,4,False
USR-12135,21,H,Ciudad de México,CDMX - Tlalpan,Secundaria,Empleado,22000,1559,True,True,Fan Shop,584,3,app_android,8.0,True,False,es_MX,True,2,False
USR-12136,32,M,Nuevo León,San Pedro Garza García,Licenciatura,Empleado,28000,85,True,False,App,622,1,app_android,10.0,False,False,es_MX,False,2,True
